"Index","AUD","CAD","CHF","EUR","GBP","JPY"
1999-06-15,0.6579,0.6847,0.65287,1.0416,1.5942,0.008292
1999-06-16,0.6567,0.68526,0.64604,1.0315,1.5897,0.008315
1999-06-17,0.6575,0.68488,0.64687,1.0317,1.5916,0.008358
1999-06-18,0.6543,0.68269,0.64872,1.0386,1.5929,0.008283
1999-06-21,0.6518,0.67958,0.64737,1.0318,1.5869,0.008185
1999-06-22,0.6526,0.6805,0.64729,1.0306,1.5881,0.008208
1999-06-23,0.6561,0.6782,0.64645,1.0311,1.5773,0.008199
1999-06-24,0.6574,0.67912,0.65041,1.0346,1.5812,0.00818
1999-06-25,0.6625,0.68255,0.65338,1.0466,1.5887,0.008233
1999-06-28,0.6579,0.68097,0.64889,1.0373,1.5816,0.008248
1999-06-29,0.6558,0.67741,0.64495,1.0338,1.5798,0.008266
1999-06-30,0.6619,0.67563,0.64371,1.0314,1.5763,0.008262
1999-07-01,0.6665,0.68069,0.63828,1.0247,1.5774,0.008275
1999-07-02,0.6696,0.68217,0.63731,1.022,1.5766,0.008252
1999-07-05,0.6664,0.68334,0.63715,1.0231,1.5756,0.008175
1999-07-06,0.666,0.68041,0.63853,1.025,1.5682,0.008192
1999-07-07,0.663,0.68,0.63698,1.0224,1.5593,0.008185
1999-07-08,0.6645,0.68027,0.63698,1.018,1.5577,0.008147
1999-07-09,0.666,0.67921,0.63408,1.019,1.5528,0.008173
1999-07-12,0.6624,0.67481,0.63159,1.0139,1.556,0.008179
1999-07-13,0.6592,0.67426,0.63399,1.018,1.5563,0.008242
1999-07-14,0.6605,0.6749,0.63593,1.0207,1.5625,0.008288
1999-07-15,0.6631,0.67527,0.63593,1.0246,1.5689,0.008306
1999-07-16,0.6599,0.67445,0.63589,1.0218,1.5658,0.0082686
1999-07-19,0.6512,0.66997,0.63375,1.0174,1.5609,0.0083903
1999-07-20,0.6497,0.67069,0.64859,1.041,1.5715,0.0083801
1999-07-21,0.6465,0.66618,0.65394,1.0501,1.5739,0.0084484
1999-07-22,0.6475,0.66556,0.65283,1.0492,1.5829,0.0085157
1999-07-23,0.6502,0.66414,0.65202,1.0467,1.5763,0.0085922
1999-07-26,0.6474,0.66181,0.66428,1.0656,1.5919,0.0086051
1999-07-27,0.6435,0.66063,0.66476,1.0627,1.5882,0.00859
1999-07-28,0.6445,0.66194,0.66331,1.0613,1.5884,0.0086059
1999-07-29,0.6484,0.66238,0.6711,1.0715,1.6126,0.0086836
1999-07-30,0.653,0.66636,0.66979,1.0703,1.62,0.0087135
1999-08-02,0.6492,0.663,0.66698,1.0662,1.6139,0.0087256
1999-08-03,0.6541,0.66912,0.66702,1.0664,1.6157,0.00869
1999-08-04,0.6576,0.67074,0.67254,1.0763,1.6231,0.0087512
1999-08-05,0.6551,0.66881,0.67554,1.0801,1.6187,0.0087816
1999-08-06,0.6537,0.66618,0.67376,1.0782,1.6168,0.0087332
1999-08-09,0.6531,0.66556,0.66818,1.07,1.6041,0.008664
1999-08-10,0.6514,0.66653,0.67038,1.0732,1.6131,0.0087268
1999-08-11,0.6484,0.6702,0.66547,1.066,1.6101,0.0086734
1999-08-12,0.6488,0.67408,0.66458,1.0646,1.6093,0.0086442
1999-08-13,0.652,0.67709,0.6592,1.0567,1.6051,0.0086281
1999-08-16,0.6504,0.67508,0.65967,1.0569,1.6034,0.0087154
1999-08-17,0.6475,0.67645,0.65617,1.0508,1.5998,0.0087512
1999-08-18,0.6481,0.67499,0.65841,1.0539,1.6048,0.0089182
1999-08-19,0.6375,0.67236,0.66498,1.0627,1.6181,0.008971
1999-08-20,0.6375,0.66894,0.66644,1.0648,1.6171,0.0089787
1999-08-23,0.636,0.66912,0.6623,1.058,1.6104,0.0089509
1999-08-24,0.6375,0.66867,0.65742,1.0524,1.5974,0.0089626
1999-08-25,0.6324,0.66849,0.65283,1.0456,1.5887,0.0090143
1999-08-26,0.631,0.66538,0.65104,1.0428,1.5864,0.0089558
1999-08-27,0.6326,0.66939,0.65283,1.0455,1.5878,0.0089526
1999-08-30,0.6314,0.67083,0.65198,1.0448,1.5875,0.0089985
1999-08-31,0.6372,0.67015,0.66002,1.0563,1.608,0.0091203
1999-09-01,0.6396,0.67209,0.66159,1.0594,1.6041,0.0091429
1999-09-02,0.6445,0.66912,0.6706,1.071,1.611,0.0091672
1999-09-03,0.6451,0.67074,0.66326,1.0603,1.6046,0.0090756
1999-09-06,0.644,0.67096,0.66151,1.0578,1.6039,0.0091129
1999-09-07,0.6477,0.67047,0.66265,1.0595,1.6066,0.0090224
1999-09-08,0.6488,0.67213,0.66234,1.06,1.62,0.0090114
1999-09-09,0.6529,0.67545,0.65994,1.0563,1.6302,0.0092166
1999-09-10,0.6513,0.6782,0.6527,1.0472,1.6233,0.009206
1999-09-13,0.6577,0.67967,0.64712,1.0387,1.6091,0.0094149
1999-09-14,0.6544,0.67824,0.65036,1.043,1.6066,0.0094899
1999-09-15,0.649,0.67838,0.64805,1.0396,1.6126,0.0095859
1999-09-16,0.6471,0.67691,0.64897,1.0401,1.6239,0.0095447
1999-09-17,0.6487,0.67866,0.64868,1.0404,1.6233,0.0093558
1999-09-20,0.6441,0.67792,0.64847,1.0411,1.6214,0.0093611
1999-09-21,0.6485,0.67995,0.65325,1.0476,1.6312,0.0095735
1999-09-22,0.6513,0.68004,0.65518,1.0503,1.6381,0.0096307
1999-09-23,0.6494,0.67893,0.651,1.0432,1.6393,0.0096135
1999-09-24,0.6529,0.67769,0.65372,1.0467,1.642,0.0096131
1999-09-27,0.6541,0.68023,0.65176,1.0444,1.6448,0.0094127
1999-09-28,0.6551,0.68301,0.65557,1.05,1.6497,0.0094131
1999-09-29,0.6535,0.68315,0.66278,1.0608,1.6438,0.0093804
1999-09-30,0.6526,0.6805,0.6664,1.065,1.6469,0.0093923
1999-10-01,0.6555,0.68027,0.67033,1.0699,1.6556,0.0095161
1999-10-04,0.6588,0.67926,0.672,1.07,1.6542,0.0093998
1999-10-05,0.6632,0.68101,0.67087,1.0681,1.653,0.0093423
1999-10-06,0.6602,0.68013,0.67272,1.0707,1.6566,0.0093006
1999-10-07,0.6609,0.68004,0.67372,1.0733,1.6529,0.0092924
1999-10-08,0.6564,0.67889,0.66653,1.0628,1.6536,0.0093119
1999-10-11,0.6536,0.6793,0.66702,1.0639,1.6523,0.0093699
1999-10-12,0.6546,0.67764,0.67317,1.0728,1.6547,0.0094096
1999-10-13,0.654,0.67572,0.67636,1.0762,1.653,0.0093084
1999-10-14,0.6505,0.67536,0.67783,1.0782,1.6571,0.0093489
1999-10-15,0.648,0.67254,0.68535,1.0884,1.67,0.0094692
1999-10-18,0.6446,0.66979,0.68287,1.0848,1.6693,0.009517
1999-10-19,0.6465,0.67083,0.67847,1.0797,1.6695,0.0094657
1999-10-20,0.6474,0.67182,0.67714,1.0777,1.6671,0.009442
1999-10-21,0.6476,0.6729,0.67875,1.0808,1.676,0.0094313
1999-10-22,0.651,0.67682,0.66908,1.0692,1.6634,0.0094487
1999-10-25,0.6515,0.67746,0.66778,1.0677,1.6625,0.0095025
1999-10-26,0.6506,0.67958,0.66164,1.0589,1.654,0.0095288
1999-10-27,0.6435,0.67916,0.65863,1.0529,1.6472,0.0095983
1999-10-28,0.6453,0.67916,0.65569,1.0515,1.6397,0.0095424
1999-10-29,0.6373,0.67986,0.6563,1.0511,1.6409,0.0095822
1999-11-01,0.6383,0.68162,0.65407,1.0493,1.6422,0.0095763
1999-11-02,0.6407,0.68106,0.65261,1.0493,1.6466,0.0096048
1999-11-03,0.644,0.68134,0.65189,1.0481,1.6443,0.0095211
1999-11-04,0.6373,0.68245,0.64792,1.0445,1.6389,0.0095657
1999-11-05,0.6381,0.68526,0.64512,1.0412,1.6239,0.0094047
1999-11-08,0.639,0.68148,0.64396,1.0371,1.6171,0.0094491
1999-11-09,0.6374,0.67953,0.64687,1.0404,1.6218,0.0095175
1999-11-10,0.6393,0.67995,0.64918,1.0435,1.6257,0.0095538
1999-11-11,0.6431,0.68245,0.647,1.0406,1.6225,0.0095329
1999-11-12,0.6435,0.68404,0.64255,1.0319,1.614,0.0095111
1999-11-15,0.6464,0.68297,0.64201,1.0307,1.6201,0.0095279
1999-11-16,0.6415,0.68106,0.64238,1.0308,1.6181,0.0094375
1999-11-17,0.6413,0.68199,0.64855,1.0393,1.625,0.0094755
1999-11-18,0.64,0.6832,0.6435,1.0317,1.6168,0.0094581
1999-11-19,0.6383,0.68348,0.64205,1.0293,1.6173,0.0094206
1999-11-22,0.6377,0.68413,0.64512,1.0328,1.6213,0.0095434
1999-11-23,0.6364,0.68245,0.64288,1.0293,1.6263,0.0096025
1999-11-24,0.6331,0.68106,0.63731,1.0197,1.613,0.0095634
1999-11-25,0.635,0.68101,0.63694,1.0195,1.6152,0.0095831
1999-11-26,0.634,0.68157,0.63143,1.0117,1.6055,0.0097958
1999-11-29,0.6366,0.67792,0.62775,1.0065,1.6011,0.0098116
1999-11-30,0.6357,0.67884,0.62858,1.0069,1.5927,0.0097862
1999-12-01,0.6354,0.67829,0.62933,1.0079,1.5974,0.0097833
1999-12-02,0.6326,0.67627,0.62712,1.0035,1.5991,0.0097428
1999-12-03,0.6335,0.67545,0.62755,1.0014,1.6015,0.0097628
1999-12-06,0.6321,0.67755,0.64004,1.0226,1.6178,0.0096904
1999-12-07,0.636,0.67815,0.6391,1.0228,1.624,0.009759
1999-12-08,0.6382,0.67572,0.6398,1.0247,1.6258,0.0096956
1999-12-09,0.6405,0.67764,0.63642,1.0178,1.624,0.0097253
1999-12-10,0.6366,0.67622,0.63573,1.0164,1.6227,0.0097747
1999-12-13,0.6343,0.67545,0.63155,1.0116,1.6236,0.0096927
1999-12-14,0.636,0.67513,0.62814,1.0056,1.6151,0.0096525
1999-12-15,0.6366,0.67354,0.62723,1.0036,1.608,0.0096651
1999-12-16,0.6431,0.67705,0.63536,1.0181,1.6127,0.0097135
1999-12-17,0.6427,0.67654,0.63024,1.0095,1.6091,0.0096777
1999-12-20,0.6416,0.67536,0.62996,1.0085,1.6048,0.00973
1999-12-21,0.6437,0.67581,0.6306,1.0089,1.6104,0.0097967
1999-12-22,0.6446,0.67696,0.63,1.008,1.607,0.0098459
1999-12-23,0.645,0.67797,0.63371,1.0155,1.6159,0.0098213
1999-12-24,0.645,0.67797,0.63371,1.0155,1.6159,0.0098213
1999-12-27,0.6445,0.68339,0.62984,1.0121,1.6175,0.0097972
1999-12-28,0.6452,0.68818,0.62708,1.0073,1.6147,0.009789
1999-12-29,0.6501,0.68951,0.62594,1.0047,1.6171,0.009802
1999-12-30,0.6544,0.68904,0.62473,1.0024,1.6117,0.0097699
1999-12-31,0.6544,0.68904,0.62473,1.0024,1.6117,0.0097699
2000-01-03,0.66,0.69247,0.63219,1.0153,1.6237,0.009858
2000-01-04,0.6575,0.68966,0.64226,1.0302,1.6355,0.0097102
2000-01-05,0.6573,0.68804,0.64429,1.0337,1.6392,0.0096279
2000-01-06,0.6552,0.6862,0.64458,1.0349,1.6478,0.0095012
2000-01-07,0.6555,0.68611,0.64008,1.0289,1.638,0.0094832
2000-01-10,0.6565,0.68719,0.63796,1.0265,1.6374,0.0094917
2000-01-11,0.6573,0.68634,0.63975,1.0298,1.6472,0.009454
2000-01-12,0.6588,0.68686,0.63816,1.0273,1.6462,0.0094482
2000-01-13,0.6666,0.68951,0.63702,1.0272,1.6491,0.0094171
2000-01-14,0.667,0.68932,0.62688,1.0124,1.6354,0.0094322
2000-01-17,0.6634,0.68894,0.62473,1.0083,1.6316,0.0095429
2000-01-18,0.6643,0.68999,0.62613,1.0109,1.6376,0.0094791
2000-01-19,0.6636,0.68913,0.62574,1.0099,1.6404,0.0094567
2000-01-20,0.6675,0.69147,0.62606,1.0096,1.6483,0.0094827
2000-01-21,0.6631,0.69271,0.62496,1.007,1.6507,0.0095352
2000-01-24,0.6546,0.69363,0.62127,1.0023,1.6522,0.0094684
2000-01-25,0.6543,0.69488,0.62344,1.0065,1.6495,0.0094487
2000-01-26,0.6505,0.69527,0.62085,1.0012,1.6405,0.0094406
2000-01-27,0.6546,0.69745,0.61248,0.98844,1.6373,0.0095243
2000-01-28,0.6425,0.69372,0.60761,0.97991,1.6195,0.0094634
2000-01-31,0.6378,0.69018,0.60835,0.97838,1.6209,0.0093419
2000-02-01,0.634,0.69099,0.60478,0.97286,1.615,0.0092678
2000-02-02,0.6365,0.69109,0.6035,0.9722,1.6039,0.0092238
2000-02-03,0.6375,0.69411,0.61237,0.98416,1.6027,0.0092426
2000-02-04,0.632,0.69252,0.6092,0.97982,1.5886,0.0093171
2000-02-07,0.6343,0.6918,0.60912,0.97819,1.5899,0.0092251
2000-02-08,0.6342,0.69147,0.61323,0.98639,1.6112,0.0091362
2000-02-09,0.635,0.69262,0.61508,0.9899,1.6107,0.0091596
2000-02-10,0.6318,0.68999,0.61372,0.98542,1.6058,0.0092153
2000-02-11,0.6292,0.68899,0.61387,0.98542,1.5949,0.0091815
2000-02-14,0.629,0.68799,0.61005,0.9801,1.5892,0.0092001
2000-02-15,0.6301,0.68615,0.61241,0.98348,1.5972,0.0091979
2000-02-16,0.6302,0.68837,0.61338,0.98367,1.6027,0.0091316
2000-02-17,0.6311,0.68762,0.61467,0.986,1.6066,0.0090621
2000-02-18,0.6292,0.68961,0.6141,0.98512,1.5972,0.0090257
2000-02-21,0.6271,0.68781,0.61546,0.98707,1.5978,0.0089807
2000-02-22,0.6263,0.68409,0.62645,1.007,1.6149,0.0090379
2000-02-23,0.6212,0.6832,0.62301,1.0038,1.605,0.0090005
2000-02-24,0.6157,0.68535,0.61877,0.99612,1.6014,0.0090062
2000-02-25,0.6172,0.68871,0.6082,0.97876,1.5945,0.0090131
2000-02-28,0.6126,0.68904,0.60179,0.96693,1.59,0.0091752
2000-02-29,0.6142,0.68918,0.59938,0.96283,1.5787,0.0091029
2000-03-01,0.6058,0.68989,0.60255,0.96805,1.5845,0.0093006
2000-03-02,0.6085,0.68847,0.60114,0.96628,1.5796,0.0092851
2000-03-03,0.6085,0.68894,0.59834,0.96182,1.5813,0.0092958
2000-03-06,0.6017,0.68762,0.59787,0.96126,1.5731,0.009295
2000-03-07,0.6049,0.68809,0.5957,0.95749,1.5812,0.0093646
2000-03-08,0.6091,0.6847,0.59616,0.95721,1.5823,0.0093515
2000-03-09,0.6131,0.6862,0.60277,0.96899,1.582,0.009414
2000-03-10,0.614,0.68559,0.59956,0.96451,1.5786,0.0094051
2000-03-13,0.617,0.68503,0.60006,0.96684,1.5788,0.0094913
2000-03-14,0.6145,0.68367,0.59734,0.96283,1.5707,0.009527
2000-03-15,0.6136,0.68199,0.60111,0.96899,1.5722,0.0094845
2000-03-16,0.6106,0.67926,0.6039,0.97324,1.5768,0.0094666
2000-03-17,0.6071,0.67847,0.60085,0.96843,1.5718,0.0094246
2000-03-20,0.6065,0.68069,0.60107,0.96946,1.566,0.0093822
2000-03-21,0.6103,0.68129,0.60281,0.97135,1.5771,0.009355
2000-03-22,0.6054,0.68027,0.59737,0.96154,1.5678,0.009351
2000-03-23,0.6045,0.67976,0.60602,0.9704,1.5819,0.0093054
2000-03-24,0.6059,0.68227,0.61054,0.97163,1.5887,0.0093349
2000-03-27,0.6121,0.68597,0.61031,0.97059,1.5915,0.0093637
2000-03-28,0.6145,0.68733,0.6079,0.96721,1.5855,0.0094375
2000-03-29,0.6125,0.68733,0.59862,0.95329,1.5847,0.0094737
2000-03-30,0.6109,0.68582,0.60031,0.95557,1.5942,0.0094949
2000-03-31,0.607,0.6888,0.60143,0.95694,1.5953,0.0097499
2000-04-03,0.6068,0.68809,0.60317,0.95639,1.5957,0.0095447
2000-04-04,0.6022,0.68818,0.60317,0.95475,1.5958,0.009463
2000-04-05,0.6056,0.68719,0.61241,0.96572,1.5915,0.0095129
2000-04-06,0.6014,0.68913,0.61095,0.95914,1.5827,0.0095374
2000-04-07,0.5986,0.68597,0.60849,0.95859,1.5825,0.0094913
2000-04-10,0.5986,0.68554,0.60898,0.95969,1.5831,0.0093659
2000-04-11,0.5958,0.68292,0.61211,0.96293,1.5885,0.0093493
2000-04-12,0.5974,0.68385,0.60861,0.95785,1.5871,0.0094429
2000-04-13,0.5968,0.68297,0.60709,0.95547,1.5888,0.0094424
2000-04-14,0.5978,0.6782,0.6089,0.95611,1.5873,0.0095365
2000-04-17,0.5905,0.6739,0.60849,0.95493,1.5863,0.0095923
2000-04-18,0.5951,0.67472,0.60365,0.94922,1.5776,0.0095813
2000-04-19,0.5968,0.67774,0.59844,0.94056,1.58,0.0095625
2000-04-20,0.5944,0.6793,0.59748,0.9395,1.5802,0.0094904
2000-04-21,0.5944,0.6793,0.59748,0.9395,1.5802,0.0094904
2000-04-24,0.5955,0.67746,0.59844,0.93967,1.5799,0.009485
2000-04-25,0.5965,0.67962,0.58948,0.92739,1.5796,0.0094589
2000-04-26,0.5906,0.6782,0.58703,0.92362,1.5806,0.0093875
2000-04-27,0.5878,0.6759,0.58015,0.91158,1.5755,0.0093998
2000-04-28,0.5835,0.6749,0.58123,0.91133,1.5648,0.0092528
2000-05-01,0.5799,0.67664,0.58133,0.90843,1.5534,0.0091865
2000-05-02,0.5863,0.67308,0.58292,0.90794,1.5618,0.009184
2000-05-03,0.591,0.67137,0.5774,0.89158,1.5625,0.0091688
2000-05-04,0.5922,0.6676,0.57687,0.89222,1.5442,0.0092545
2000-05-05,0.5935,0.66885,0.57607,0.89278,1.5276,0.0092077
2000-05-08,0.5876,0.67078,0.57753,0.89381,1.5299,0.0091874
2000-05-09,0.582,0.66845,0.58099,0.90236,1.5324,0.0091366
2000-05-10,0.581,0.66912,0.58462,0.9113,1.5215,0.0091362
2000-05-11,0.5805,0.67132,0.58116,0.9037,1.5015,0.009209
2000-05-12,0.5795,0.67308,0.58381,0.9067,1.5159,0.0091924
2000-05-15,0.5732,0.67123,0.58875,0.9164,1.5147,0.0091333
2000-05-16,0.5761,0.67326,0.58275,0.9051,1.4971,0.0091091
2000-05-17,0.5681,0.66814,0.57521,0.891,1.4907,0.0091345
2000-05-18,0.5686,0.66582,0.57468,0.8937,1.4812,0.0091865
2000-05-19,0.5715,0.66957,0.57494,0.8928,1.4844,0.0093532
2000-05-22,0.574,0.66778,0.58238,0.904,1.4933,0.0093327
2000-05-23,0.5768,0.66689,0.58143,0.9088,1.4778,0.0093751
2000-05-24,0.5713,0.66344,0.58001,0.9074,1.4726,0.0093188
2000-05-25,0.5706,0.66392,0.5817,0.9069,1.4722,0.0092915
2000-05-26,0.569,0.66538,0.59189,0.9259,1.484,0.009351
2000-05-29,0.5722,0.6668,0.59168,0.9277,1.4901,0.0093305
2000-05-30,0.5774,0.66476,0.59249,0.9325,1.4975,0.0094135
2000-05-31,0.5705,0.66769,0.58997,0.9274,1.4947,0.0092872
2000-06-01,0.5725,0.67078,0.59175,0.9311,1.4926,0.0092022
2000-06-02,0.58,0.67581,0.60002,0.9442,1.5072,0.0092477
2000-06-05,0.5818,0.6782,0.59977,0.9445,1.5104,0.0093175
2000-06-06,0.5899,0.67737,0.60957,0.9589,1.5243,0.0094935
2000-06-07,0.5897,0.67645,0.60979,0.9571,1.5193,0.0094764
2000-06-08,0.5896,0.67686,0.60827,0.9535,1.5095,0.0094189
2000-06-09,0.5855,0.67764,0.60757,0.951,1.5045,0.0093563
2000-06-12,0.591,0.67787,0.6108,0.9539,1.5123,0.0093883
2000-06-13,0.598,0.68036,0.6144,0.9607,1.5135,0.0093668
2000-06-14,0.6015,0.6805,0.61282,0.959,1.5038,0.0093839
2000-06-15,0.6015,0.67691,0.60976,0.9526,1.5067,0.0093919
2000-06-16,0.6079,0.67902,0.61538,0.9608,1.5152,0.0093941
2000-06-19,0.6015,0.68283,0.61542,0.9603,1.5124,0.0094478
2000-06-20,0.6021,0.67995,0.61429,0.9554,1.5076,0.0094782
2000-06-21,0.6021,0.67875,0.61017,0.9462,1.4991,0.0094796
2000-06-22,0.6005,0.67861,0.6072,0.9395,1.5114,0.0095726
2000-06-23,0.5965,0.67586,0.60343,0.9365,1.5021,0.0095891
2000-06-26,0.597,0.67445,0.60503,0.9371,1.4998,0.0094737
2000-06-27,0.5999,0.67522,0.61017,0.9433,1.4993,0.0094773
2000-06-28,0.6012,0.67372,0.61002,0.9459,1.5109,0.0094782
2000-06-29,0.6036,0.67545,0.61143,0.9525,1.5202,0.0095283
2000-06-30,0.6004,0.6749,0.61497,0.9586,1.5139,0.0094513
2000-07-03,0.5983,0.67609,0.61218,0.9516,1.5137,0.0094438
2000-07-04,0.5982,0.67372,0.61155,0.9499,1.5152,0.0094118
2000-07-05,0.5907,0.67137,0.61683,0.9565,1.5124,0.0093506
2000-07-06,0.5914,0.67295,0.61755,0.9557,1.5146,0.0093088
2000-07-07,0.5903,0.67463,0.61436,0.9492,1.5156,0.0092721
2000-07-10,0.5921,0.67531,0.61557,0.9527,1.5136,0.0093401
2000-07-11,0.5899,0.67645,0.61305,0.951,1.5145,0.0093528
2000-07-12,0.5903,0.67613,0.60794,0.9444,1.5141,0.0092234
2000-07-13,0.5845,0.67531,0.60281,0.9352,1.5001,0.009261
2000-07-14,0.5847,0.67326,0.60485,0.9372,1.5017,0.0092623
2000-07-17,0.585,0.67499,0.60361,0.9348,1.493,0.0092217
2000-07-18,0.5845,0.6765,0.60197,0.9323,1.4954,0.0092451
2000-07-19,0.577,0.67829,0.59662,0.9243,1.4944,0.0092515
2000-07-20,0.5805,0.67774,0.59691,0.9245,1.5038,0.0092456
2000-07-21,0.5861,0.67981,0.60006,0.9325,1.5145,0.0091688
2000-07-24,0.5865,0.6818,0.59984,0.9331,1.5152,0.009184
2000-07-25,0.5844,0.68185,0.60602,0.9413,1.5185,0.0091529
2000-07-26,0.591,0.68241,0.60709,0.9423,1.5173,0.0091508
2000-07-27,0.5894,0.67967,0.60584,0.9392,1.5155,0.0091609
2000-07-28,0.5877,0.67691,0.59869,0.9271,1.5042,0.0091216
2000-07-31,0.579,0.67304,0.59913,0.9266,1.4977,0.0091258
2000-08-01,0.5814,0.67277,0.59869,0.9256,1.5004,0.0091391
2000-08-02,0.5825,0.6749,0.59179,0.9139,1.4942,0.0091663
2000-08-03,0.584,0.67445,0.58503,0.9044,1.4961,0.0092554
2000-08-04,0.5852,0.67227,0.58672,0.9086,1.5064,0.0092225
2000-08-07,0.586,0.67015,0.5872,0.9084,1.5084,0.0091726
2000-08-08,0.5866,0.67101,0.58248,0.8998,1.5045,0.0091988
2000-08-09,0.5787,0.67381,0.58099,0.8977,1.5014,0.0092528
2000-08-10,0.582,0.67417,0.58682,0.9089,1.5,0.009214
2000-08-11,0.5798,0.6739,0.58153,0.9048,1.5034,0.0092259
2000-08-14,0.5799,0.67399,0.5817,0.9041,1.5064,0.0091416
2000-08-15,0.5828,0.67227,0.5851,0.9132,1.5065,0.0091709
2000-08-16,0.589,0.67691,0.58381,0.9117,1.4997,0.0092106
2000-08-17,0.5935,0.67774,0.58545,0.9146,1.4988,0.0092132
2000-08-18,0.5896,0.67838,0.58167,0.9088,1.4941,0.0092221
2000-08-21,0.5889,0.6782,0.57911,0.9038,1.492,0.009217
2000-08-22,0.5852,0.6781,0.57537,0.8982,1.4845,0.0092264
2000-08-23,0.5738,0.67227,0.5771,0.8939,1.48,0.009351
2000-08-24,0.5731,0.67331,0.58363,0.9028,1.4814,0.0093506
2000-08-25,0.5738,0.67445,0.58517,0.9049,1.4743,0.0093633
2000-08-28,0.5713,0.67408,0.58312,0.8992,1.4723,0.009387
2000-08-29,0.5723,0.67245,0.57991,0.8964,1.4601,0.0094215
2000-08-30,0.5719,0.67659,0.57667,0.8934,1.4554,0.0093875
2000-08-31,0.5778,0.6781,0.57386,0.8891,1.455,0.0093773
2000-09-01,0.5757,0.67866,0.58079,0.9,1.4603,0.0094563
2000-09-04,0.5752,0.67838,0.57964,0.8997,1.461,0.0094603
2000-09-05,0.5701,0.67783,0.57117,0.8862,1.4501,0.0094482
2000-09-06,0.5654,0.67463,0.56709,0.8781,1.4508,0.0094411
2000-09-07,0.5576,0.67536,0.56237,0.871,1.4347,0.0095184
2000-09-08,0.5556,0.67632,0.55966,0.8664,1.4232,0.0094242
2000-09-11,0.559,0.67677,0.56449,0.8618,1.4173,0.0094282
2000-09-12,0.56,0.67517,0.56488,0.8607,1.4063,0.0093528
2000-09-13,0.5567,0.67408,0.56763,0.8646,1.4114,0.0093336
2000-09-14,0.5502,0.67177,0.56405,0.8614,1.4083,0.009324
2000-09-15,0.5497,0.67326,0.56411,0.8631,1.4066,0.0093305
2000-09-18,0.544,0.67245,0.56054,0.8544,1.4018,0.0093594
2000-09-19,0.5438,0.67236,0.56373,0.8536,1.4068,0.0093432
2000-09-20,0.541,0.67463,0.56107,0.8475,1.4134,0.0093686
2000-09-21,0.5421,0.67245,0.5629,0.8529,1.4222,0.0094007
2000-09-22,0.5508,0.6706,0.57894,0.8817,1.4583,0.0092924
2000-09-25,0.548,0.67146,0.57537,0.8733,1.452,0.0093067
2000-09-26,0.5498,0.67182,0.57813,0.8801,1.4565,0.0092997
2000-09-27,0.5497,0.66863,0.57723,0.8813,1.4624,0.0093084
2000-09-28,0.549,0.66542,0.57797,0.8829,1.4648,0.0092941
2000-09-29,0.5416,0.66463,0.57857,0.8825,1.4785,0.0092541
2000-10-02,0.5457,0.66243,0.5782,0.8817,1.4694,0.0091946
2000-10-03,0.5401,0.66388,0.57707,0.8764,1.4576,0.0092022
2000-10-04,0.5385,0.66676,0.57491,0.8728,1.4579,0.0091466
2000-10-05,0.5358,0.66876,0.57228,0.8695,1.453,0.0091333
2000-10-06,0.5358,0.66653,0.57195,0.8697,1.4466,0.0091946
2000-10-09,0.5344,0.66511,0.5711,0.869,1.4482,0.0091827
2000-10-10,0.5329,0.66587,0.5711,0.8682,1.4486,0.0092593
2000-10-11,0.5364,0.66485,0.57793,0.8739,1.4652,0.0093006
2000-10-12,0.5316,0.66335,0.57274,0.8625,1.4686,0.009273
2000-10-13,0.5307,0.6595,0.57042,0.8595,1.461,0.0092885
2000-10-16,0.5243,0.65985,0.56211,0.8486,1.4459,0.0092336
2000-10-17,0.5197,0.65872,0.56271,0.8499,1.4399,0.0092456
2000-10-18,0.5212,0.65894,0.56395,0.8476,1.453,0.009282
2000-10-19,0.5206,0.66124,0.55916,0.8396,1.4421,0.0092157
2000-10-20,0.5282,0.66028,0.55782,0.8376,1.4452,0.0091823
2000-10-23,0.527,0.66313,0.55682,0.836,1.4521,0.0092238
2000-10-24,0.5267,0.66124,0.55642,0.8372,1.4487,0.0092503
2000-10-25,0.5186,0.6582,0.55212,0.8287,1.4352,0.0092751
2000-10-26,0.519,0.65854,0.549,0.829,1.4317,0.0092213
2000-10-27,0.5243,0.65484,0.5538,0.8427,1.45,0.0092157
2000-10-30,0.525,0.65449,0.55528,0.845,1.453,0.0091848
2000-10-31,0.5182,0.65475,0.55614,0.8476,1.4521,0.0091583
2000-11-01,0.5233,0.65509,0.5623,0.8576,1.4477,0.0092187
2000-11-02,0.5204,0.64977,0.56341,0.8601,1.4476,0.0092272
2000-11-03,0.5251,0.65185,0.5666,0.8636,1.4485,0.0093123
2000-11-06,0.5292,0.65295,0.56596,0.8612,1.4338,0.0093192
2000-11-07,0.5283,0.65304,0.56507,0.8607,1.4305,0.0093401
2000-11-08,0.5264,0.64965,0.56271,0.8563,1.4251,0.0093045
2000-11-09,0.5259,0.64943,0.56459,0.8589,1.4244,0.0093019
2000-11-10,0.5232,0.64771,0.56754,0.8635,1.4301,0.0092666
2000-11-13,0.5201,0.64637,0.56603,0.8601,1.4392,0.0092954
2000-11-14,0.5196,0.64763,0.56456,0.8581,1.4286,0.0092515
2000-11-15,0.5213,0.64558,0.56344,0.8594,1.4284,0.009206
